id,label
40188,1
40189,0
40190,0
40191,1
40192,0
40193,1
40194,0
40195,1
40196,0
40197,0
40198,0
40199,0
40200,0
40201,0
40202,1
40203,1
40204,1
40205,1
40206,0
40207,1
40208,1
40209,1
40210,0
40211,0
40212,1
40213,1
40214,1
40215,0
40216,1
40217,0
40218,1
40219,0
40220,1
40221,1
40222,0
40223,0
40224,0
40225,0
40226,0
40227,1
40228,0
40229,0
40230,1
40231,1
40232,1
40233,0
40234,0
40235,1
40236,1
40237,1
40238,0
40239,0
40240,0
40241,1
40242,1
40243,0
40244,0
40245,1
40246,1
40247,0
40248,0
40249,1
40250,0
40251,1
40252,0
40253,1
40254,0
40255,0
40256,1
40257,0
40258,1
40259,0
40260,0
40261,1
40262,1
40263,1
40264,1
40265,1
40266,1
40267,0
40268,0
40269,1
40270,1
40271,0
40272,1
40273,0
40274,1
40275,1
40276,1
40277,0
40278,1
40279,0
40280,0
40281,0
40282,1
40283,1
40284,0
40285,1
40286,1
40287,1
40288,1
40289,1
40290,1
40291,0
40292,0
40293,0
40294,1
40295,1
40296,1
40297,0
40298,1
40299,0
40300,0
40301,0
40302,1
40303,1
40304,0
40305,1
40306,0
40307,0
40308,1
40309,1
40310,0
40311,1
40312,0
40313,1
40314,0
40315,1
40316,1
40317,0
40318,1
40319,0
40320,1
40321,0
40322,0
40323,0
40324,1
40325,0
40326,0
40327,1
40328,1
40329,1
40330,0
40331,1
40332,1
40333,0
40334,1
40335,1
40336,1
40337,0
40338,0
40339,0
40340,1
40341,0
40342,1
40343,1
40344,0
40345,0
40346,0
40347,1
40348,0
40349,0
40350,1
40351,1
40352,1
40353,1
40354,0
40355,1
40356,0
40357,0
40358,1
40359,0
40360,0
40361,1
40362,0
40363,1
40364,1
40365,0
40366,0
40367,0
40368,1
40369,0
40370,0
40371,1
40372,1
40373,0
40374,1
40375,1
40376,0
40377,0
40378,0
40379,1
40380,0
40381,0
40382,0
40383,0
40384,0
40385,0
40386,0
40387,0
40388,1
40389,1
40390,1
40391,1
40392,0
40393,0
40394,0
40395,0
40396,1
40397,0
40398,0
40399,1
40400,0
40401,0
40402,1
40403,1
40404,1
40405,1
40406,0
40407,0
40408,1
40409,0
40410,1
40411,0
40412,0
40413,1
40414,0
40415,1
40416,0
40417,1
40418,0
40419,0
40420,0
40421,0
40422,1
40423,0
40424,1
40425,1
40426,1
40427,0
40428,0
40429,1
40430,1
40431,1
40432,1
40433,0
40434,0
40435,0
40436,0
40437,1
40438,1
40439,0
40440,1
40441,0
40442,0
40443,0
40444,1
40445,1
40446,0
40447,1
40448,0
40449,1
40450,1
40451,0
40452,0
40453,0
40454,1
40455,1
40456,1
40457,1
40458,1
40459,0
40460,0
40461,0
40462,0
40463,0
40464,1
40465,1
40466,0
40467,1
40468,1
40469,1
40470,1
40471,1
40472,1
40473,0
40474,1
40475,0
40476,0
40477,0
40478,0
40479,1
40480,0
40481,1
40482,1
40483,1
40484,0
40485,0
40486,0
40487,1
40488,0
40489,0
40490,0
40491,0
40492,1
40493,0
40494,0
40495,1
40496,1
40497,1
40498,1
40499,0
40500,0
40501,1
40502,1
40503,1
40504,0
40505,0
40506,0
40507,1
40508,1
40509,0
40510,1
40511,1
40512,0
40513,0
40514,1
40515,1
40516,0
40517,0
40518,1
40519,1
40520,0
40521,1
40522,1
40523,0
40524,1
40525,0
40526,0
40527,1
40528,0
40529,0
40530,1
40531,1
40532,1
40533,1
40534,0
40535,1
40536,0
40537,1
40538,0
40539,0
40540,1
40541,0
40542,0
40543,0
40544,1
40545,0
40546,0
40547,1
40548,0
40549,0
40550,0
40551,1
40552,0
40553,1
40554,1
40555,0
40556,0
40557,1
40558,1
40559,1
40560,1
40561,0
40562,0
40563,0
40564,1
40565,1
40566,1
40567,1
40568,1
40569,0
40570,1
40571,0
40572,0
40573,0
40574,1
40575,0
40576,0
40577,0
40578,0
40579,0
40580,1
40581,0
40582,1
40583,1
40584,1
40585,0
40586,0
40587,1
40588,0
40589,0
40590,0
40591,0
40592,1
40593,0
40594,0
40595,1
40596,0
40597,1
40598,0
40599,0
40600,0
40601,1
40602,0
40603,0
40604,1
40605,1
40606,1
40607,0
40608,1
40609,0
40610,1
40611,1
40612,1
40613,1
40614,1
40615,0
40616,1
40617,0
40618,1
40619,1
40620,1
40621,0
40622,0
40623,1
40624,0
40625,0
40626,0
40627,1
40628,1
40629,1
40630,0
40631,1
40632,1
40633,1
40634,0
40635,0
40636,0
40637,1
40638,1
40639,0
40640,1
40641,1
40642,0
40643,1
40644,1
40645,0
40646,0
40647,1
40648,1
40649,1
40650,1
40651,0
40652,1
40653,0
40654,1
40655,0
40656,1
40657,0
40658,0
40659,0
40660,0
40661,1
40662,0
40663,0
40664,1
40665,0
40666,0
40667,0
40668,0
40669,0
40670,0
40671,1
40672,1
40673,0
40674,1
40675,1
40676,1
40677,1
40678,0
40679,1
40680,1
40681,1
40682,1
40683,1
40684,0
40685,1
40686,1
40687,0
40688,1
40689,0
40690,1
40691,1
40692,1
40693,0
40694,1
40695,0
40696,0
40697,0
40698,0
40699,1
40700,0
40701,0
40702,0
40703,0
40704,1
40705,0
40706,0
40707,1
40708,1
40709,1
40710,0
40711,1
40712,0
40713,0
40714,1
40715,0
40716,1
40717,0
40718,1
40719,1
40720,0
40721,0
40722,0
40723,1
40724,0
40725,1
40726,0
40727,0
40728,1
40729,1
40730,1
40731,1
40732,0
40733,1
40734,0
40735,1
40736,0
40737,1
40738,1
40739,0
40740,0
40741,0
40742,1
40743,0
40744,0
40745,1
40746,0
40747,0
40748,1
40749,0
40750,1
40751,0
40752,1
40753,1
40754,0
40755,0
40756,1
40757,1
40758,0
40759,1
40760,1
40761,1
40762,0
40763,1
40764,1
40765,0
40766,1
40767,0
40768,1
40769,1
40770,0
40771,0
40772,1
40773,1
40774,1
40775,0
40776,0
40777,1
40778,1
40779,1
40780,0
40781,1
40782,0
40783,1
40784,0
40785,1
40786,1
40787,1
40788,0
40789,1
40790,1
40791,0
40792,1
40793,1
40794,1
40795,1
40796,1
40797,0
40798,1
40799,0
40800,1
40801,1
40802,1
40803,0
40804,1
40805,0
40806,1
40807,0
40808,1
40809,1
40810,0
40811,0
40812,0
40813,1
40814,0
40815,0
40816,0
40817,1
40818,0
40819,1
40820,0
40821,0
40822,1
40823,1
40824,1
40825,0
40826,1
40827,1
40828,0
40829,1
40830,0
40831,1
40832,0
40833,1
40834,1
40835,1
40836,0
40837,1
40838,1
40839,0
40840,0
40841,0
40842,0
40843,1
40844,1
40845,0
40846,1
40847,1
40848,1
40849,1
40850,1
40851,1
40852,1
40853,1
40854,1
40855,1
40856,1
40857,0
40858,1
40859,1
40860,0
40861,0
40862,1
40863,1
40864,1
40865,1
40866,1
40867,0
40868,1
40869,1
40870,1
40871,1
40872,0
40873,0
40874,1
40875,1
40876,1
40877,0
40878,1
40879,1
40880,1
40881,1
40882,1
40883,0
40884,0
40885,1
40886,1
40887,0
40888,1
40889,1
40890,0
40891,1
40892,1
40893,1
40894,0
40895,1
40896,1
40897,0
40898,0
40899,1
40900,0
40901,0
40902,1
40903,1
40904,0
40905,1
40906,1
40907,1
40908,0
40909,0
40910,1
40911,1
40912,0
40913,0
40914,1
40915,1
40916,1
40917,1
40918,1
40919,1
40920,0
40921,1
40922,1
40923,1
40924,1
40925,0
40926,0
40927,0
40928,1
40929,0
40930,1
40931,0
40932,0
40933,0
40934,0
40935,1
40936,0
40937,0
40938,0
40939,1
40940,1
40941,1
40942,0
40943,0
40944,0
40945,1
40946,0
40947,1
40948,1
40949,0
40950,0
40951,1
40952,0
40953,0
40954,1
40955,1
40956,0
40957,0
40958,1
40959,1
40960,1
40961,0
40962,1
40963,1
40964,0
40965,1
40966,0
40967,1
40968,1
40969,1
40970,1
40971,1
40972,1
40973,0
40974,1
40975,0
40976,0
40977,1
40978,1
40979,0
40980,0
40981,0
40982,1
40983,0
40984,0
40985,0
40986,0
40987,0
40988,0
40989,1
40990,0
40991,0
40992,1
40993,1
40994,0
40995,1
40996,0
40997,0
40998,1
40999,0
41000,1
41001,0
41002,1
41003,1
41004,1
41005,0
41006,1
41007,0
41008,0
41009,1
41010,0
41011,0
41012,1
41013,1
41014,1
41015,0
41016,1
41017,0
41018,1
41019,0
41020,0
41021,1
41022,0
41023,0
41024,0
41025,0
41026,1
41027,0
41028,0
41029,0
41030,1
41031,1
41032,0
41033,0
41034,0
41035,0
41036,0
41037,0
41038,0
41039,0
41040,0
41041,1
41042,0
41043,0
41044,0
41045,1
41046,0
41047,0
41048,0
41049,0
41050,1
41051,1
41052,1
41053,0
41054,0
41055,1
41056,0
41057,1
41058,1
41059,0
41060,0
41061,1
41062,0
41063,0
41064,1
41065,1
41066,0
41067,1
41068,0
41069,1
41070,0
41071,1
41072,1
41073,1
41074,1
41075,0
41076,1
41077,0
41078,1
41079,1
41080,0
41081,1
41082,1
41083,0
41084,1
41085,0
41086,0
41087,1
41088,1
41089,0
41090,1
41091,1
41092,0
41093,1
41094,1
41095,0
41096,1
41097,0
41098,0
41099,1
41100,1
41101,1
41102,1
41103,1
41104,0
41105,0
41106,1
41107,1
41108,1
41109,0
41110,0
41111,0
41112,1
41113,1
41114,0
41115,0
41116,0
41117,0
41118,1
41119,0
41120,0
41121,1
41122,0
41123,1
41124,1
41125,0
41126,0
41127,1
41128,1
41129,0
41130,1
41131,1
41132,0
41133,1
41134,1
41135,0
41136,1
41137,0
41138,1
41139,0
41140,1
41141,1
41142,0
41143,1
41144,1
41145,0
41146,0
41147,1
41148,1
41149,0
41150,0
41151,0
41152,1
41153,1
41154,0
41155,1
41156,1
41157,1
41158,0
41159,0
41160,0
41161,1
41162,0
41163,1
41164,0
41165,1
41166,1
41167,1
41168,0
41169,1
41170,1
41171,1
41172,1
41173,0
41174,1
41175,0
41176,0
41177,1
41178,1
41179,0
41180,0
41181,1
41182,1
41183,1
41184,1
41185,1
41186,1
41187,1
41188,1
41189,0
41190,1
41191,0
41192,1
41193,0
41194,0
41195,0
41196,1
41197,0
41198,0
41199,0
41200,1
41201,1
41202,0
41203,0
41204,0
41205,1
41206,1
41207,1
41208,1
41209,0
41210,1
41211,1
41212,0
41213,1
41214,0
41215,1
41216,0
41217,0
41218,1
41219,1
41220,0
41221,0
41222,1
41223,0
41224,0
41225,0
41226,1
41227,0
41228,1
41229,0
41230,0
41231,0
41232,0
41233,0
41234,1
41235,0
41236,0
41237,1
41238,1
41239,0
41240,0
41241,0
41242,1
41243,0
41244,0
41245,0
41246,0
41247,0
41248,0
41249,1
41250,1
41251,1
41252,0
41253,1
41254,1
41255,0
41256,1
41257,1
41258,0
41259,0
41260,0
41261,1
41262,0
41263,0
41264,0
41265,0
41266,0
41267,0
41268,0
41269,1
41270,0
41271,0
41272,0
41273,1
41274,1
41275,1
41276,0
41277,0
41278,0
41279,0
41280,0
41281,0
41282,1
41283,0
41284,1
41285,0
41286,0
41287,0
41288,0
41289,1
41290,1
41291,1
41292,1
41293,1
41294,1
41295,1
41296,0
41297,0
41298,0
41299,0
41300,0
41301,1
41302,1
41303,1
41304,0
41305,0
41306,1
41307,1
41308,1
41309,1
41310,0
41311,1
41312,0
41313,0
41314,1
41315,0
41316,0
41317,1
41318,1
41319,1
41320,0
41321,0
41322,0
41323,1
41324,0
41325,0
41326,0
41327,0
41328,1
41329,0
41330,0
41331,0
41332,0
41333,1
41334,1
41335,0
41336,0
41337,1
41338,0
41339,0
41340,1
41341,1
41342,0
41343,1
41344,0
41345,1
41346,1
41347,0
41348,0
41349,0
41350,1
41351,0
41352,1
41353,1
41354,1
41355,0
41356,0
41357,0
41358,1
41359,1
41360,0
41361,0
41362,1
41363,0
41364,1
41365,1
41366,0
41367,0
41368,1
41369,1
41370,0
41371,1
41372,1
41373,0
41374,0
41375,1
41376,0
41377,0
41378,0
41379,1
41380,1
41381,0
41382,0
41383,1
41384,1
41385,0
41386,0
41387,0
41388,1
41389,1
41390,1
41391,1
41392,1
41393,0
41394,1
41395,0
41396,1
41397,1
41398,0
41399,0
41400,0
41401,1
41402,1
41403,1
41404,0
41405,1
41406,1
41407,1
41408,1
41409,1
41410,0
41411,0
41412,1
41413,1
41414,0
41415,0
41416,0
41417,1
41418,0
41419,1
41420,1
41421,0
41422,1
41423,1
41424,0
41425,0
41426,1
41427,0
41428,0
41429,0
41430,0
41431,0
41432,1
41433,0
41434,0
41435,0
41436,0
41437,1
41438,1
41439,1
41440,1
41441,1
41442,0
41443,0
41444,1
41445,0
41446,0
41447,0
41448,1
41449,1
41450,1
41451,1
41452,0
41453,1
41454,0
41455,1
41456,0
41457,1
41458,0
41459,1
41460,0
41461,1
41462,0
41463,1
41464,1
41465,0
41466,1
41467,0
41468,0
41469,0
41470,1
41471,0
41472,1
41473,1
41474,1
41475,1
41476,0
41477,0
41478,0
41479,1
41480,0
41481,0
41482,1
41483,0
41484,0
41485,0
41486,1
41487,0
41488,1
41489,1
41490,1
41491,1
41492,1
41493,0
41494,1
41495,1
41496,1
41497,1
41498,1
41499,0
41500,0
41501,1
41502,0
41503,1
41504,1
41505,1
41506,0
41507,1
41508,0
41509,0
41510,1
41511,1
41512,0
41513,1
41514,1
41515,0
41516,0
41517,0
41518,1
41519,0
41520,1
41521,0
41522,1
41523,1
41524,0
41525,1
41526,0
41527,1
41528,0
41529,0
41530,0
41531,0
41532,1
41533,1
41534,0
41535,0
41536,1
41537,1
41538,1
41539,1
41540,1
41541,0
41542,0
41543,1
41544,0
41545,1
41546,1
41547,0
41548,0
41549,0
41550,1
41551,0
41552,1
41553,1
41554,0
41555,1
41556,1
41557,1
41558,0
41559,0
41560,1
41561,1
41562,1
41563,1
41564,0
41565,1
41566,0
41567,0
41568,1
41569,0
41570,1
41571,1
41572,1
41573,0
41574,1
41575,0
41576,1
41577,1
41578,0
41579,0
41580,0
41581,1
41582,0
41583,0
41584,0
41585,1
41586,1
41587,1
41588,1
41589,0
41590,0
41591,0
41592,1
41593,0
41594,1
41595,0
41596,0
41597,1
41598,1
41599,1
41600,0
41601,1
41602,1
41603,1
41604,0
41605,1
41606,0
41607,0
41608,0
41609,0
41610,0
41611,0
41612,0
41613,0
41614,0
41615,1
41616,0
41617,0
41618,0
41619,1
41620,0
41621,1
41622,1
41623,1
41624,0
41625,1
41626,0
41627,0
41628,1
41629,0
41630,1
41631,0
41632,0
41633,1
41634,0
41635,0
41636,0
41637,0
41638,1
41639,1
41640,1
41641,0
41642,1
41643,0
41644,0
41645,1
41646,0
41647,1
41648,0
41649,1
41650,0
41651,1
41652,1
41653,0
41654,1
41655,0
41656,0
41657,1
41658,1
41659,0
41660,1
41661,1
41662,1
41663,0
41664,0
41665,1
41666,1
41667,0
41668,1
41669,1
41670,0
41671,1
41672,0
41673,0
41674,0
41675,1
41676,1
41677,0
41678,1
41679,1
41680,1
41681,0
41682,1
41683,1
41684,0
41685,0
41686,0
41687,0
41688,1
41689,0
41690,1
41691,1
41692,1
41693,0
41694,0
41695,0
41696,1
41697,0
41698,0
41699,0
41700,0
41701,0
41702,1
41703,1
41704,1
41705,0
41706,1
41707,0
41708,1
41709,0
41710,1
41711,1
41712,1
41713,0
41714,0
41715,1
41716,0
41717,1
41718,0
41719,1
41720,1
41721,1
41722,0
41723,1
41724,0
41725,0
41726,1
41727,1
41728,0
41729,1
41730,0
41731,1
41732,1
41733,1
41734,1
41735,1
41736,1
41737,0
41738,0
41739,1
41740,1
41741,0
41742,1
41743,0
41744,1
41745,0
41746,0
41747,0
41748,1
41749,0
41750,1
41751,0
41752,0
41753,0
41754,1
41755,1
41756,1
41757,0
41758,1
41759,0
41760,0
41761,1
41762,0
41763,1
41764,0
41765,1
41766,1
41767,0
41768,0
41769,0
41770,1
41771,1
41772,1
41773,0
41774,0
41775,0
41776,1
41777,1
41778,0
41779,0
41780,1
41781,0
41782,0
41783,1
41784,0
41785,0
41786,0
41787,1
41788,1
41789,0
41790,1
41791,1
41792,1
41793,1
41794,0
41795,1
41796,1
41797,1
41798,1
41799,0
41800,1
41801,0
41802,0
41803,0
41804,0
41805,1
41806,1
41807,1
41808,0
41809,1
41810,1
41811,1
41812,1
41813,0
41814,1
41815,1
41816,0
41817,0
41818,0
41819,1
41820,1
41821,1
41822,1
41823,1
41824,1
41825,1
41826,1
41827,1
41828,0
41829,0
41830,1
41831,0
41832,0
41833,0
41834,1
41835,0
41836,1
41837,0
41838,0
41839,1
41840,0
41841,0
41842,0
41843,1
41844,0
41845,1
41846,0
41847,1
41848,1
41849,1
41850,0
41851,0
41852,0
41853,1
41854,0
41855,1
41856,0
41857,1
41858,0
41859,0
41860,0
41861,0
41862,1
41863,1
41864,0
41865,1
41866,0
41867,1
41868,1
41869,1
41870,0
41871,0
41872,0
41873,1
41874,0
41875,1
41876,1
41877,1
41878,0
41879,0
41880,1
41881,0
41882,0
41883,0
41884,1
41885,1
41886,1
41887,0
41888,1
41889,0
41890,1
41891,0
41892,0
41893,0
41894,1
41895,0
41896,0
41897,1
41898,0
41899,0
41900,0
41901,0
41902,0
41903,0
41904,0
41905,1
41906,1
41907,1
41908,0
41909,0
41910,0
41911,1
41912,1
41913,1
41914,0
41915,0
41916,0
41917,1
41918,0
41919,0
41920,0
41921,0
41922,1
41923,1
41924,0
41925,1
41926,0
41927,1
41928,0
41929,1
41930,0
41931,0
41932,0
41933,1
41934,0
41935,0
41936,0
41937,0
41938,1
41939,0
41940,1
41941,0
41942,1
41943,1
41944,0
41945,0
41946,0
41947,0
41948,0
41949,0
41950,1
41951,0
41952,0
41953,1
41954,1
41955,0
41956,1
41957,1
41958,0
41959,1
41960,1
41961,0
41962,1
41963,0
41964,1
41965,1
41966,0
41967,1
41968,1
41969,0
41970,0
41971,0
41972,1
41973,1
41974,0
41975,1
41976,1
41977,1
41978,1
41979,1
41980,1
41981,1
41982,0
41983,0
41984,0
41985,1
41986,1
41987,1
41988,1
41989,0
41990,0
41991,0
41992,1
41993,1
41994,1
41995,0
41996,1
41997,1
41998,1
41999,0
42000,0
42001,0
42002,0
42003,1
42004,1
42005,0
42006,0
42007,0
42008,1
42009,1
42010,0
42011,1
42012,0
42013,0
42014,0
42015,0
42016,1
42017,1
42018,1
42019,1
42020,1
42021,0
42022,0
42023,1
42024,1
42025,0
42026,1
42027,0
42028,1
42029,0
42030,1
42031,1
42032,1
42033,0
42034,0
42035,0
42036,1
42037,0
42038,0
42039,1
42040,1
42041,0
42042,0
42043,0
42044,0
42045,0
42046,1
42047,0
42048,1
42049,1
42050,1
42051,0
42052,1
42053,1
42054,0
42055,1
42056,1
42057,1
42058,0
42059,1
42060,1
42061,1
42062,1
42063,0
42064,0
42065,0
42066,0
42067,0
42068,1
42069,0
42070,1
42071,1
42072,1
42073,1
42074,0
42075,1
42076,1
42077,0
42078,1
42079,0
42080,1
42081,1
42082,0
42083,0
42084,0
42085,0
42086,1
42087,1
42088,0
42089,0
42090,1
42091,1
42092,1
42093,1
42094,0
42095,1
42096,1
42097,1
42098,0
42099,0
42100,0
42101,1
42102,1
42103,0
42104,1
42105,1
42106,0
42107,1
42108,1
42109,1
42110,1
42111,0
42112,0
42113,1
42114,1
42115,0
42116,1
42117,1
42118,1
42119,0
42120,0
42121,0
42122,1
42123,0
42124,1
42125,1
42126,0
42127,0
42128,1
42129,0
42130,1
42131,1
42132,0
42133,1
42134,1
42135,1
42136,0
42137,1
42138,0
42139,0
42140,1
42141,1
42142,1
42143,0
42144,0
42145,0
42146,0
42147,1
42148,1
42149,1
42150,0
42151,0
42152,1
42153,0
42154,0
42155,1
42156,1
42157,1
42158,0
42159,0
42160,1
42161,1
42162,1
42163,1
42164,0
42165,0
42166,0
42167,1
42168,1
42169,1
42170,0
42171,0
42172,0
42173,1
42174,0
42175,1
42176,0
42177,1
42178,0
42179,0
42180,1
42181,0
42182,0
42183,1
42184,1
42185,1
42186,0
42187,1
42188,0
42189,1
42190,1
42191,1
42192,0
42193,1
42194,0
42195,0
42196,1
42197,1
42198,1
42199,1
42200,1
42201,1
42202,1
42203,1
42204,1
42205,1
42206,1
42207,1
42208,1
42209,1
42210,1
42211,0
42212,0
42213,0
42214,0
42215,0
42216,0
42217,0
42218,0
42219,0
42220,0
42221,1
42222,1
42223,0
42224,1
42225,0
42226,0
42227,1
42228,0
42229,0
42230,0
42231,0
42232,0
42233,0
42234,0
42235,0
42236,0
42237,1
42238,0
42239,0
42240,0
42241,1
42242,0
42243,0
42244,1
42245,0
42246,1
42247,1
42248,0
42249,1
42250,1
42251,1
42252,0
42253,0
42254,1
42255,1
42256,1
42257,1
42258,0
42259,0
42260,0
42261,1
42262,0
42263,0
42264,0
42265,1
42266,0
42267,1
42268,0
42269,1
42270,1
42271,0
42272,0
42273,0
42274,1
42275,0
42276,1
42277,0
42278,0
42279,1
42280,0
42281,0
42282,1
42283,0
42284,0
42285,1
42286,1
42287,0
42288,1
42289,0
42290,1
42291,1
42292,1
42293,0
42294,0
42295,1
42296,1
42297,1
42298,1
42299,0
42300,0
42301,0
42302,0
42303,1
42304,0
42305,1
42306,0
42307,0
42308,1
42309,1
42310,1
42311,0
42312,0
42313,0
42314,0
42315,1
42316,0
42317,0
42318,0
42319,1
42320,1
42321,1
42322,0
42323,0
42324,1
42325,0
42326,1
42327,0
42328,0
42329,1
42330,0
42331,1
42332,1
42333,1
42334,1
42335,1
42336,1
42337,0
42338,1
42339,1
42340,0
42341,1
42342,0
42343,1
42344,1
42345,1
42346,1
42347,1
42348,1
42349,1
42350,1
42351,0
42352,1
42353,0
42354,1
42355,1
42356,1
42357,1
42358,1
42359,1
42360,0
42361,1
42362,1
42363,0
42364,0
42365,0
42366,0
42367,1
42368,1
42369,1
42370,0
42371,0
42372,1
42373,1
42374,1
42375,0
42376,0
42377,1
42378,1
42379,1
42380,0
42381,1
42382,0
42383,1
42384,0
42385,0
42386,0
42387,1
42388,0
42389,1
42390,0
42391,0
42392,0
42393,1
42394,1
42395,1
42396,0
42397,1
42398,1
42399,1
42400,1
42401,1
42402,0
42403,0
42404,0
42405,1
42406,0
42407,0
42408,0
42409,1
42410,1
42411,0
42412,0
42413,1
42414,0
42415,1
42416,1
42417,1
42418,1
42419,1
42420,0
42421,1
42422,1
42423,1
42424,1
42425,0
42426,0
42427,0
42428,0
42429,0
42430,1
42431,1
42432,1
42433,1
42434,1
42435,0
42436,0
42437,1
42438,1
42439,1
42440,0
42441,0
42442,0
42443,1
42444,1
42445,1
42446,1
42447,0
42448,1
42449,0
42450,0
42451,1
42452,0
42453,0
42454,0
42455,0
42456,0
42457,1
42458,0
42459,0
42460,0
42461,0
42462,1
42463,0
42464,0
42465,0
42466,1
42467,0
42468,0
42469,1
42470,1
42471,0
42472,0
42473,0
42474,1
42475,1
42476,0
42477,1
42478,0
42479,0
42480,0
42481,1
42482,1
42483,0
42484,0
42485,0
42486,1
42487,0
42488,1
42489,1
42490,0
42491,1
42492,1
42493,0
42494,1
42495,0
42496,0
42497,0
42498,0
42499,1
42500,0
42501,1
42502,0
42503,0
42504,0
42505,1
42506,0
42507,0
42508,1
42509,1
42510,0
42511,0
42512,1
42513,0
42514,1
42515,1
42516,0
42517,1
42518,0
42519,0
42520,0
42521,0
42522,0
42523,1
42524,0
42525,0
42526,0
42527,0
42528,1
42529,1
42530,0
42531,0
42532,1
42533,1
42534,0
42535,0
42536,1
42537,0
42538,0
42539,0
42540,0
42541,1
42542,0
42543,1
42544,0
42545,1
42546,0
42547,1
42548,0
42549,0
42550,1
42551,0
42552,0
42553,0
42554,1
42555,0
42556,1
42557,0
42558,0
42559,0
42560,1
42561,1
42562,1
42563,1
42564,0
42565,1
42566,1
42567,1
42568,1
42569,0
42570,1
42571,1
42572,0
42573,1
42574,1
42575,1
42576,0
42577,1
42578,0
42579,0
42580,1
42581,0
42582,1
42583,0
42584,1
42585,0
42586,1
42587,0
42588,0
42589,1
42590,0
42591,1
42592,0
42593,1
42594,0
42595,0
42596,0
42597,0
42598,1
42599,1
42600,1
42601,1
42602,1
42603,0
42604,1
42605,0
42606,1
42607,1
42608,0
42609,1
42610,0
42611,0
42612,0
42613,1
42614,0
42615,1
42616,1
42617,0
42618,0
42619,0
42620,1
42621,1
42622,1
42623,1
42624,1
42625,0
42626,1
42627,0
42628,0
42629,1
42630,1
42631,1
42632,1
42633,1
42634,0
42635,0
42636,1
42637,1
42638,0
42639,1
42640,0
42641,0
42642,1
42643,0
42644,1
42645,0
42646,1
42647,1
42648,1
42649,0
42650,0
42651,0
42652,0
42653,1
42654,0
42655,0
42656,0
42657,0
42658,1
42659,1
42660,0
42661,1
42662,1
42663,1
42664,0
42665,0
42666,0
42667,1
42668,0
42669,1
42670,0
42671,1
42672,1
42673,1
42674,1
42675,0
42676,0
42677,1
42678,1
42679,0
42680,0
42681,0
42682,0
42683,1
42684,1
42685,1
42686,1
42687,1
42688,0
42689,1
42690,0
42691,1
42692,1
42693,0
42694,1
42695,0
42696,1
42697,1
42698,0
42699,0
42700,1
42701,0
42702,1
42703,1
42704,1
42705,1
42706,1
42707,1
42708,0
42709,1
42710,0
42711,1
42712,1
42713,0
42714,1
42715,0
42716,1
42717,1
42718,0
42719,0
42720,0
42721,1
42722,0
42723,0
42724,0
42725,0
42726,1
42727,0
42728,1
42729,0
42730,1
42731,0
42732,0
42733,0
42734,1
42735,1
42736,0
42737,0
42738,1
42739,1
42740,0
42741,1
42742,0
42743,0
42744,1
42745,1
42746,1
42747,0
42748,0
42749,0
42750,1
42751,1
42752,1
42753,0
42754,1
42755,0
42756,0
42757,1
42758,0
42759,0
42760,1
42761,0
42762,1
42763,0
42764,1
42765,1
42766,1
42767,0
42768,1
42769,0
42770,0
42771,0
42772,1
42773,1
42774,1
42775,0
42776,1
42777,1
42778,0
42779,0
42780,0
42781,0
42782,1
42783,1
42784,1
42785,0
42786,0
42787,0
42788,0
42789,0
42790,0
42791,1
42792,1
42793,0
42794,1
42795,0
42796,1
42797,1
42798,1
42799,0
42800,1
42801,0
42802,0
42803,1
42804,0
42805,1
42806,1
42807,0
42808,1
42809,1
42810,1
42811,0
42812,0
42813,1
42814,1
42815,0
42816,1
42817,1
42818,1
42819,1
42820,1
42821,1
42822,1
42823,0
42824,0
42825,1
42826,0
42827,0
42828,0
42829,0
42830,1
42831,1
42832,0
42833,1
42834,0
42835,0
42836,0
42837,1
42838,0
42839,1
42840,1
42841,0
42842,1
42843,1
42844,1
42845,1
42846,0
42847,0
42848,1
42849,1
42850,1
42851,1
42852,0
42853,0
42854,1
42855,0
42856,1
42857,1
42858,0
42859,1
42860,1
42861,1
42862,1
42863,1
42864,0
42865,1
42866,0
42867,0
42868,1
42869,1
42870,1
42871,1
42872,0
42873,1
42874,0
42875,0
42876,0
42877,0
42878,1
42879,1
42880,1
42881,0
42882,0
42883,0
42884,0
42885,1
42886,0
42887,0
42888,1
42889,1
42890,1
42891,0
42892,1
42893,0
42894,0
42895,1
42896,0
42897,0
42898,1
42899,0
42900,0
42901,0
42902,1
42903,0
42904,1
42905,1
42906,1
42907,0
42908,0
42909,0
42910,0
42911,1
42912,1
42913,0
42914,0
42915,0
42916,1
42917,0
42918,1
42919,0
42920,0
42921,0
42922,1
42923,0
42924,1
42925,0
42926,1
42927,0
42928,1
42929,1
42930,0
42931,1
42932,1
42933,0
42934,1
42935,0
42936,1
42937,0
42938,0
42939,1
42940,1
42941,1
42942,1
42943,1
42944,1
42945,0
42946,0
42947,0
42948,0
42949,0
42950,1
42951,1
42952,0
42953,0
42954,1
42955,0
42956,0
42957,0
42958,0
42959,1
42960,1
42961,1
42962,0
42963,1
42964,1
42965,1
42966,0
42967,0
42968,1
42969,1
42970,1
42971,1
42972,1
42973,1
42974,0
42975,1
42976,1
42977,0
42978,1
42979,0
42980,1
42981,0
42982,1
42983,1
42984,0
42985,0
42986,0
